RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,plot_x,plot_y,cluster
10434812,7723956,sXXXXXXXXXXXX,763,SXXXX,FXXXXX,36,6,142197.09,2,0,0,19229.12,0,0,4,DXXXXXX,586,1.0434812E7,7723956.0,0
7706618,5280345,sXXXXXXXXXXXX,675,SXXXX,FXXXXX,48,10,62.92,2,0,0,25962.62,1,0,5,DXXXXXX,305,7706618.0,5280345.0,0
16665005,6906946,sXXXXXXXXXXXX,621,SXXXX,FXXXXX,30,6,102939.85,1,0,0,146988.27,0,0,2,PXXXXXXX,849,1.6665005E7,6906946.0,0
6883241,2121924,sXXXXXXXXXXXX,535,FXXXXX,FXXXXX,40,9,0.0,2,1,0,44591.4,0,0,4,PXXXXXXX,813,6883241.0,2121924.0,3
9212246,14732885,sXXXXXXXXXXXX,691,SXXXX,FXXXXX,28,5,1631.28,2,1,0,78981.04,0,0,3,DXXXXXX,538,9212246.0,1.4732885E7,0
663823,8775898,sXXXXXXXXXXXX,640,GXXXXXX,FXXXXX,69,3,125444.06,1,0,0,112667.11,1,0,1,PXXXXXXX,856,663823.0,8775898.0,1
7686546,10438119,sXXXXXXXXXXXX,672,FXXXXX,FXXXXX,37,8,116419.46,3,0,0,74632.51,1,0,2,GXXX,845,7686546.0,1.0438119E7,2
503262,15700626,sXXXXXXXXXXXX,778,SXXXX,MXXX,38,5,94379.52,1,1,0,25075.32,1,0,3,PXXXXXXX,566,503262.0,1.5700626E7,0
12279000,3344647,sXXXXXXXXXXXX,594,GXXXXXX,FXXXXX,63,5,148141.32,1,0,0,47092.39,0,0,3,PXXXXXXX,447,1.2279E7,3344647.0,1
6540826,15042741,sXXXXXXXXXXXX,785,GXXXXXX,FXXXXX,55,5,118486.1,1,1,0,100942.38,0,0,1,GXXX,577,6540826.0,1.5042741E7,1
3315689,7257454,sXXXXXXXXXXXX,744,SXXXX,MXXX,63,2,167971.72,2,1,0,76408.87,0,0,3,PXXXXXXX,279,3315689.0,7257454.0,0
7974890,9789894,sXXXXXXXXXXXX,562,SXXXX,MXXX,41,3,0.0,3,0,0,62451.5,1,0,3,PXXXXXXX,685,7974890.0,9789894.0,0
8287872,634790,sXXXXXXXXXXXX,646,GXXXXXX,FXXXXX,47,8,128070.94,3,1,0,22104.08,1,0,4,GXXX,858,8287872.0,634790.0,1
9844716,13231359,sXXXXXXXXXXXX,606,GXXXXXX,MXXX,58,8,101795.27,1,0,0,132943.16,1,0,3,DXXXXXX,443,9844716.0,1.3231359E7,4
15214704,10914877,sXXXXXXXXXXXX,638,GXXXXXX,FXXXXX,40,2,86033.16,1,1,0,59887.32,0,0,4,DXXXXXX,901,1.5214704E7,1.0914877E7,4
6187019,1274712,sXXXXXXXXXXXX,560,GXXXXXX,FXXXXX,40,4,103240.83,1,0,0,77837.88,0,0,5,DXXXXXX,533,6187019.0,1274712.0,4
11344811,10705967,sXXXXXXXXXXXX,511,FXXXXX,MXXX,51,3,135939.94,2,1,0,34315.81,0,0,3,PXXXXXXX,931,1.1344811E7,1.0705967E7,3
5843602,358039,sXXXXXXXXXXXX,513,FXXXXX,MXXX,27,8,126.86,2,0,0,142534.7,0,0,4,PXXXXXXX,328,5843602.0,358039.0,3
7564376,11256385,sXXXXXXXXXXXX,694,SXXXX,FXXXXX,30,10,109411.27,1,1,0,77242.44,0,0,2,SXXXXX,415,7564376.0,1.1256385E7,0
13286214,11812900,sXXXXXXXXXXXX,743,GXXXXXX,FXXXXX,49,3,100792.47,2,0,0,49888.19,0,0,2,DXXXXXX,417,1.3286214E7,1.18129E7,4
10728591,2682315,sXXXXXXXXXXXX,558,FXXXXX,MXXX,32,9,487.15,2,1,0,192389.45,0,0,5,GXXX,803,1.0728591E7,2682315.0,3
2609131,7203368,sXXXXXXXXXXXX,630,SXXXX,FXXXXX,23,3,1841.68,2,1,0,64793.16,0,0,3,DXXXXXX,777,2609131.0,7203368.0,0
6652878,9979728,sXXXXXXXXXXXX,633,GXXXXXX,FXXXXX,62,9,134743.95,2,1,0,111309.35,1,0,5,SXXXXX,257,6652878.0,9979728.0,1
8622557,15715782,sXXXXXXXXXXXX,607,SXXXX,FXXXXX,28,6,354.93,2,0,0,95791.76,0,0,2,PXXXXXXX,910,8622557.0,1.5715782E7,0
1115534,7697767,sXXXXXXXXXXXX,715,FXXXXX,FXXXXX,40,2,152616.75,1,1,0,17524.15,1,0,4,PXXXXXXX,258,1115534.0,7697767.0,2
9673652,11780310,sXXXXXXXXXXXX,541,SXXXX,MXXX,25,4,142304.68,2,1,0,95517.23,0,0,3,DXXXXXX,802,9673652.0,1.178031E7,0
7786294,5105315,sXXXXXXXXXXXX,849,SXXXX,MXXX,36,9,435.08,2,1,0,55346.55,0,0,3,SXXXXX,796,7786294.0,5105315.0,0
13390983,12710392,sXXXXXXXXXXXX,584,SXXXX,FXXXXX,32,6,0.0,2,0,0,164991.9,0,0,3,DXXXXXX,624,1.3390983E7,1.2710392E7,0
9094722,7435283,sXXXXXXXXXXXX,553,FXXXXX,MXXX,31,3,603.26,2,1,0,159483.07,0,0,3,GXXX,303,9094722.0,7435283.0,3
13138683,13820903,sXXXXXXXXXXXX,753,GXXXXXX,MXXX,70,8,116789.89,1,0,0,36102.46,1,0,2,DXXXXXX,395,1.3138683E7,1.3820903E7,4
10273824,16648410,sXXXXXXXXXXXX,532,SXXXX,MXXX,30,5,1736.33,2,1,0,140556.66,0,0,3,PXXXXXXX,789,1.0273824E7,1.664841E7,0
13249603,8695769,sXXXXXXXXXXXX,707,GXXXXXX,MXXX,46,1,97708.84,2,0,0,141196.55,0,0,2,GXXX,627,1.3249603E7,8695769.0,1
2073924,9222274,sXXXXXXXXXXXX,624,GXXXXXX,FXXXXX,57,8,121323.24,1,1,0,143605.9,1,0,3,PXXXXXXX,703,2073924.0,9222274.0,1
14474374,830212,sXXXXXXXXXXXX,531,GXXXXXX,FXXXXX,38,7,111597.01,2,1,0,116211.52,1,0,4,DXXXXXX,366,1.4474374E7,830212.0,4
4830352,15537695,sXXXXXXXXXXXX,639,FXXXXX,FXXXXX,42,8,90795.77,4,1,0,3482.62,1,0,4,DXXXXXX,405,4830352.0,1.5537695E7,2
10865795,10221293,sXXXXXXXXXXXX,520,FXXXXX,FXXXXX,35,4,125765.47,1,0,0,58482.77,1,0,5,SXXXXX,477,1.0865795E7,1.0221293E7,2
13468532,16483925,sXXXXXXXXXXXX,762,GXXXXXX,FXXXXX,29,7,0.0,2,0,0,171749.97,0,0,1,PXXXXXXX,370,1.3468532E7,1.6483925E7,1
13451426,10285301,sXXXXXXXXXXXX,594,GXXXXXX,FXXXXX,47,8,145439.29,1,0,0,98113.71,0,0,3,SXXXXX,381,1.3451426E7,1.0285301E7,1
8086958,11912433,sXXXXXXXXXXXX,565,SXXXX,FXXXXX,25,5,136212.38,2,0,0,91810.18,0,0,3,DXXXXXX,615,8086958.0,1.1912433E7,0
8899670,3981718,sXXXXXXXXXXXX,683,SXXXX,MXXX,35,5,0.0,2,1,0,125639.46,0,0,1,GXXX,457,8899670.0,3981718.0,0
12307088,6262587,sXXXXXXXXXXXX,594,GXXXXXX,FXXXXX,54,10,134770.95,3,0,0,55752.84,1,0,3,DXXXXXX,970,1.2307088E7,6262587.0,4
11319093,1459976,sXXXXXXXXXXXX,786,SXXXX,MXXX,35,4,0.0,2,1,0,107841.68,0,0,1,PXXXXXXX,335,1.1319093E7,1459976.0,0
560970,10267451,sXXXXXXXXXXXX,577,SXXXX,FXXXXX,25,5,123147.12,2,1,0,81924.77,0,0,2,DXXXXXX,266,560970.0,1.0267451E7,0
1877863,9924443,sXXXXXXXXXXXX,605,FXXXXX,FXXXXX,41,7,136069.46,2,1,0,107235.93,1,0,2,GXXX,521,1877863.0,9924443.0,2
10050272,9645748,sXXXXXXXXXXXX,621,GXXXXXX,FXXXXX,49,6,132415.94,1,0,0,121385.39,1,0,3,GXXX,279,1.0050272E7,9645748.0,1
5842677,845841,sXXXXXXXXXXXX,779,SXXXX,MXXX,39,2,164570.81,2,1,0,17390.65,0,0,3,PXXXXXXX,726,5842677.0,845841.0,0
16462642,15881770,sXXXXXXXXXXXX,608,SXXXX,MXXX,34,5,99585.55,2,1,0,183270.87,0,0,4,DXXXXXX,388,1.6462642E7,1.588177E7,0
9843083,4548971,sXXXXXXXXXXXX,562,FXXXXX,MXXX,38,6,100771.75,2,0,0,3616.39,1,0,4,DXXXXXX,766,9843083.0,4548971.0,2
14846489,5100556,sXXXXXXXXXXXX,733,FXXXXX,FXXXXX,71,10,119191.29,1,1,0,10673.59,0,0,5,SXXXXX,523,1.4846489E7,5100556.0,3
11340692,16425117,sXXXXXXXXXXXX,569,FXXXXX,FXXXXX,24,3,100890.39,1,0,0,4962.88,0,0,2,PXXXXXXX,682,1.1340692E7,1.6425117E7,3
15972286,13355958,sXXXXXXXXXXXX,592,FXXXXX,MXXX,40,9,151999.34,1,0,0,34828.5,1,0,3,GXXX,728,1.5972286E7,1.3355958E7,2
932414,12086495,sXXXXXXXXXXXX,741,FXXXXX,FXXXXX,39,3,141171.06,1,0,0,20538.96,1,0,4,DXXXXXX,814,932414.0,1.2086495E7,2
2389205,14426145,sXXXXXXXXXXXX,617,SXXXX,MXXX,36,9,154556.97,1,1,0,39317.84,0,0,3,PXXXXXXX,638,2389205.0,1.4426145E7,0
2374902,5139329,sXXXXXXXXXXXX,657,GXXXXXX,FXXXXX,57,9,122272.54,1,0,0,125059.38,0,0,4,PXXXXXXX,626,2374902.0,5139329.0,1
8578073,16435953,sXXXXXXXXXXXX,732,GXXXXXX,MXXX,21,4,117312.22,2,1,0,92383.98,0,0,1,GXXX,250,8578073.0,1.6435953E7,1
16265558,9579298,sXXXXXXXXXXXX,803,SXXXX,FXXXXX,33,6,94867.92,2,1,0,148770.11,0,0,4,PXXXXXXX,670,1.6265558E7,9579298.0,0
11391139,1732385,sXXXXXXXXXXXX,690,SXXXX,MXXX,24,8,0.0,2,0,0,87642.72,0,0,5,SXXXXX,588,1.1391139E7,1732385.0,0
16312211,9480119,sXXXXXXXXXXXX,648,FXXXXX,MXXX,30,9,120101.76,1,1,0,41005.98,0,0,5,GXXX,875,1.6312211E7,9480119.0,3
14484441,15293087,sXXXXXXXXXXXX,738,GXXXXXX,MXXX,34,4,289.82,1,0,0,56802.97,0,0,2,SXXXXX,884,1.4484441E7,1.5293087E7,1
12902702,1895618,sXXXXXXXXXXXX,646,FXXXXX,MXXX,40,2,102339.73,2,1,0,46150.98,1,0,5,DXXXXXX,450,1.2902702E7,1895618.0,2
13615950,6299058,sXXXXXXXXXXXX,802,SXXXX,MXXX,27,8,0.0,2,1,0,116729.44,0,0,3,DXXXXXX,786,1.361595E7,6299058.0,0
8840433,14247173,sXXXXXXXXXXXX,724,SXXXX,FXXXXX,30,1,98241.77,2,0,0,44030.28,0,0,4,PXXXXXXX,589,8840433.0,1.4247173E7,0
1273794,7071546,sXXXXXXXXXXXX,703,FXXXXX,FXXXXX,46,8,91945.73,1,0,0,22763.9,1,0,4,DXXXXXX,389,1273794.0,7071546.0,2
4254429,16121362,sXXXXXXXXXXXX,685,FXXXXX,MXXX,44,6,0.0,2,1,0,41899.23,0,0,5,SXXXXX,526,4254429.0,1.6121362E7,3
11279330,10988109,sXXXXXXXXXXXX,611,FXXXXX,FXXXXX,32,5,112211.15,2,1,0,159861.25,0,0,4,PXXXXXXX,844,1.127933E7,1.0988109E7,3
2316898,15227934,sXXXXXXXXXXXX,552,FXXXXX,MXXX,37,9,107982.89,1,1,0,87468.49,1,0,3,DXXXXXX,648,2316898.0,1.5227934E7,2
2662591,4578832,sXXXXXXXXXXXX,563,SXXXX,FXXXXX,63,8,121431.92,2,1,0,191336.26,1,0,3,PXXXXXXX,302,2662591.0,4578832.0,0
15220764,8407050,sXXXXXXXXXXXX,701,FXXXXX,MXXX,46,5,0.0,2,0,0,145126.96,1,0,3,DXXXXXX,320,1.5220764E7,8407050.0,2
8832071,6189441,sXXXXXXXXXXXX,696,FXXXXX,MXXX,47,6,297.54,2,1,0,49584.21,1,0,3,DXXXXXX,870,8832071.0,6189441.0,2
1038767,9167138,sXXXXXXXXXXXX,740,SXXXX,FXXXXX,27,4,0.0,2,1,0,108285.77,0,0,3,DXXXXXX,361,1038767.0,9167138.0,0
13258925,436483,sXXXXXXXXXXXX,731,SXXXX,FXXXXX,37,5,0.0,2,1,0,5986.7,0,0,3,PXXXXXXX,759,1.3258925E7,436483.0,0
11639330,1107899,sXXXXXXXXXXXX,597,SXXXX,MXXX,34,5,341.84,2,1,0,48195.29,0,0,1,DXXXXXX,325,1.163933E7,1107899.0,0
6527026,987092,sXXXXXXXXXXXX,657,FXXXXX,MXXX,26,8,140086.81,2,1,0,92597.33,0,0,3,GXXX,944,6527026.0,987092.0,3
13073083,16225772,sXXXXXXXXXXXX,674,SXXXX,MXXX,51,1,144637.74,2,1,0,37146.92,0,0,3,DXXXXXX,718,1.3073083E7,1.6225772E7,0
7764510,224175,sXXXXXXXXXXXX,467,FXXXXX,MXXX,37,8,0.0,1,1,0,188399.26,0,0,3,DXXXXXX,826,7764510.0,224175.0,3
947371,3494983,sXXXXXXXXXXXX,643,FXXXXX,FXXXXX,36,1,99763.11,1,0,0,65825.51,1,0,3,PXXXXXXX,263,947371.0,3494983.0,2
6756969,6912864,sXXXXXXXXXXXX,554,GXXXXXX,FXXXXX,24,5,168410.84,2,0,0,34497.72,0,0,4,SXXXXX,621,6756969.0,6912864.0,1
16213944,11924576,sXXXXXXXXXXXX,530,FXXXXX,MXXX,42,8,0.0,2,0,0,53567.52,0,0,4,PXXXXXXX,298,1.6213944E7,1.1924576E7,3
10008675,7223602,sXXXXXXXXXXXX,586,FXXXXX,MXXX,47,3,0.0,2,1,0,151261.04,0,0,2,PXXXXXXX,556,1.0008675E7,7223602.0,3
14112540,883576,sXXXXXXXXXXXX,673,FXXXXX,MXXX,31,6,2452.74,2,0,0,34644.66,0,0,4,DXXXXXX,989,1.411254E7,883576.0,3
1805720,12980469,sXXXXXXXXXXXX,648,FXXXXX,MXXX,37,7,136037.81,3,0,0,190174.82,1,0,4,DXXXXXX,312,1805720.0,1.2980469E7,2
13360957,4817760,sXXXXXXXXXXXX,569,GXXXXXX,MXXX,40,8,129559.62,1,1,0,50282.27,1,0,4,DXXXXXX,811,1.3360957E7,4817760.0,4
11368642,12706493,sXXXXXXXXXXXX,628,FXXXXX,FXXXXX,45,9,123280.06,3,1,0,102410.8,1,0,4,SXXXXX,797,1.1368642E7,1.2706493E7,2
12447467,15542694,sXXXXXXXXXXXX,680,SXXXX,MXXX,44,10,125695.22,1,1,0,31394.12,1,0,3,DXXXXXX,965,1.2447467E7,1.5542694E7,0
4235480,2838057,sXXXXXXXXXXXX,550,FXXXXX,FXXXXX,49,8,122693.33,1,0,0,35836.85,1,0,5,GXXX,752,4235480.0,2838057.0,2
16396658,1591562,sXXXXXXXXXXXX,506,FXXXXX,FXXXXX,43,2,1478.74,1,1,0,42555.14,0,0,3,DXXXXXX,692,1.6396658E7,1591562.0,3
11366529,13793776,sXXXXXXXXXXXX,583,FXXXXX,MXXX,35,6,0.0,2,0,0,7555.38,0,0,5,DXXXXXX,809,1.1366529E7,1.3793776E7,3
5531847,1925894,sXXXXXXXXXXXX,733,FXXXXX,FXXXXX,59,6,131185.05,1,0,0,164162.88,1,0,3,DXXXXXX,268,5531847.0,1925894.0,2
2747848,3678799,sXXXXXXXXXXXX,672,FXXXXX,FXXXXX,47,2,70776.7,3,1,0,57127.23,1,0,3,DXXXXXX,249,2747848.0,3678799.0,2
7819851,7937482,sXXXXXXXXXXXX,652,SXXXX,FXXXXX,30,2,127073.56,2,0,0,183200.38,0,0,3,GXXX,361,7819851.0,7937482.0,0
2305982,6877250,sXXXXXXXXXXXX,794,SXXXX,FXXXXX,24,5,102199.77,2,0,0,165895.09,0,0,2,SXXXXX,762,2305982.0,6877250.0,0
5493781,11467503,sXXXXXXXXXXXX,732,SXXXX,FXXXXX,33,9,0.0,2,0,0,157964.76,0,0,4,GXXX,911,5493781.0,1.1467503E7,0
4829572,11925993,sXXXXXXXXXXXX,816,FXXXXX,MXXX,35,8,0.0,2,1,0,45514.64,0,0,3,GXXX,369,4829572.0,1.1925993E7,3
1403472,11523064,sXXXXXXXXXXXX,541,SXXXX,MXXX,52,3,131461.42,1,0,0,167445.7,1,0,4,DXXXXXX,211,1403472.0,1.1523064E7,0
15601014,5713545,sXXXXXXXXXXXX,637,GXXXXXX,FXXXXX,52,5,108939.78,1,0,0,177625.49,1,0,3,DXXXXXX,958,1.5601014E7,5713545.0,4
475966,2925145,sXXXXXXXXXXXX,850,FXXXXX,MXXX,49,6,77347.31,2,1,0,50957.81,0,0,4,PXXXXXXX,396,475966.0,2925145.0,3
2377664,8408966,sXXXXXXXXXXXX,643,FXXXXX,FXXXXX,33,7,0.0,2,1,0,136033.07,1,0,4,SXXXXX,492,2377664.0,8408966.0,2
10666656,12452317,sXXXXXXXXXXXX,549,FXXXXX,FXXXXX,41,5,0.0,2,0,0,156635.08,0,0,3,SXXXXX,908,1.0666656E7,1.2452317E7,3
7943587,426690,sXXXXXXXXXXXX,578,SXXXX,FXXXXX,43,10,0.0,2,0,0,72823.59,1,0,1,PXXXXXXX,277,7943587.0,426690.0,0
7037484,13316124,sXXXXXXXXXXXX,615,GXXXXXX,MXXX,46,8,103954.22,1,0,0,118078.9,0,0,4,DXXXXXX,725,7037484.0,1.3316124E7,4
12953138,638941,sXXXXXXXXXXXX,767,GXXXXXX,FXXXXX,46,5,113770.75,1,1,0,47575.97,1,0,2,DXXXXXX,590,1.2953138E7,638941.0,4
1741308,910670,sXXXXXXXXXXXX,700,FXXXXX,FXXXXX,39,1,145430.18,2,0,0,93733.89,0,0,3,PXXXXXXX,317,1741308.0,910670.0,3
12443058,4389104,sXXXXXXXXXXXX,671,FXXXXX,FXXXXX,60,9,125940.14,1,0,0,152175.91,0,0,3,PXXXXXXX,523,1.2443058E7,4389104.0,3
2487630,14446539,sXXXXXXXXXXXX,808,SXXXX,MXXX,33,9,1487.93,2,1,0,134489.08,0,0,3,PXXXXXXX,316,2487630.0,1.4446539E7,0
6761569,2641686,sXXXXXXXXXXXX,703,FXXXXX,MXXX,51,7,125515.66,2,1,0,9054.08,1,0,3,SXXXXX,318,6761569.0,2641686.0,2
331087,10379916,sXXXXXXXXXXXX,524,GXXXXXX,MXXX,64,5,150131.76,4,1,0,139364.95,1,0,3,PXXXXXXX,816,331087.0,1.0379916E7,1
377728,13397997,sXXXXXXXXXXXX,621,FXXXXX,FXXXXX,37,1,0.0,2,0,0,112774.71,0,0,5,DXXXXXX,503,377728.0,1.3397997E7,3
10750185,13484069,sXXXXXXXXXXXX,698,GXXXXXX,FXXXXX,61,8,103987.58,2,1,0,8242.82,0,0,2,PXXXXXXX,567,1.0750185E7,1.3484069E7,1
5371218,11711698,sXXXXXXXXXXXX,586,GXXXXXX,MXXX,42,8,98323.07,2,1,0,97305.35,0,0,4,PXXXXXXX,770,5371218.0,1.1711698E7,1
11657235,14759878,sXXXXXXXXXXXX,655,FXXXXX,FXXXXX,25,1,2278.65,2,0,0,112626.02,0,0,4,PXXXXXXX,266,1.1657235E7,1.4759878E7,3
4414165,5536615,sXXXXXXXXXXXX,586,GXXXXXX,MXXX,44,2,149011.35,1,1,0,164127.24,1,0,4,SXXXXX,680,4414165.0,5536615.0,1
6230110,10971694,sXXXXXXXXXXXX,805,GXXXXXX,MXXX,50,5,133595.7,3,1,0,23762.6,1,0,2,PXXXXXXX,965,6230110.0,1.0971694E7,1
11381229,14624424,sXXXXXXXXXXXX,594,SXXXX,FXXXXX,33,3,103514.81,1,0,0,69736.38,0,0,3,PXXXXXXX,243,1.1381229E7,1.4624424E7,0
8780052,7980017,sXXXXXXXXXXXX,580,SXXXX,MXXX,30,9,0.0,2,0,0,97739.21,0,0,3,DXXXXXX,770,8780052.0,7980017.0,0
10683430,8638785,sXXXXXXXXXXXX,473,SXXXX,FXXXXX,39,7,1083.92,3,1,0,59017.96,1,0,4,PXXXXXXX,922,1.068343E7,8638785.0,0
4563006,5508914,sXXXXXXXXXXXX,614,FXXXXX,FXXXXX,24,4,0.0,2,1,0,181180.2,0,0,5,GXXX,905,4563006.0,5508914.0,3
2937879,13042662,sXXXXXXXXXXXX,608,GXXXXXX,FXXXXX,61,8,110616.17,1,0,0,43274.43,1,0,4,DXXXXXX,275,2937879.0,1.3042662E7,4
15642490,3395430,sXXXXXXXXXXXX,504,GXXXXXX,FXXXXX,27,1,150096.27,1,1,0,146477.15,0,0,5,DXXXXXX,290,1.564249E7,3395430.0,4
12065947,8512090,sXXXXXXXXXXXX,588,GXXXXXX,FXXXXX,38,5,151403.58,4,1,0,124626.97,1,0,5,DXXXXXX,668,1.2065947E7,8512090.0,4
9841152,4283223,sXXXXXXXXXXXX,562,SXXXX,MXXX,25,10,121518.45,1,0,0,50274.45,0,0,5,DXXXXXX,396,9841152.0,4283223.0,0
14293042,1315412,sXXXXXXXXXXXX,621,SXXXX,MXXX,33,4,120588.06,2,0,0,69653.82,0,0,3,GXXX,858,1.4293042E7,1315412.0,0
11661802,1670201,sXXXXXXXXXXXX,572,SXXXX,FXXXXX,47,3,139707.21,1,0,0,75472.61,1,0,5,SXXXXX,476,1.1661802E7,1670201.0,0
3795496,13822489,sXXXXXXXXXXXX,679,SXXXX,FXXXXX,43,5,113004.68,1,0,0,138508.54,0,0,1,PXXXXXXX,466,3795496.0,1.3822489E7,0
13885811,8459020,sXXXXXXXXXXXX,750,GXXXXXX,FXXXXX,24,9,126201.74,1,0,0,83996.66,1,0,4,PXXXXXXX,733,1.3885811E7,8459020.0,1
14873982,16447479,sXXXXXXXXXXXX,573,SXXXX,FXXXXX,65,6,0.0,2,0,0,106716.98,0,0,4,PXXXXXXX,521,1.4873982E7,1.6447479E7,0
13741508,13884494,sXXXXXXXXXXXX,657,GXXXXXX,FXXXXX,63,8,147106.71,1,1,0,118806.23,0,0,2,DXXXXXX,939,1.3741508E7,1.3884494E7,4
8835348,10087604,sXXXXXXXXXXXX,481,SXXXX,FXXXXX,50,7,320.26,1,1,0,115192.06,1,0,4,PXXXXXXX,618,8835348.0,1.0087604E7,0
9489720,9005214,sXXXXXXXXXXXX,588,FXXXXX,MXXX,57,1,432.05,2,0,0,11.58,0,0,3,DXXXXXX,891,9489720.0,9005214.0,3
3568354,2287850,sXXXXXXXXXXXX,619,FXXXXX,FXXXXX,33,2,0.0,3,0,0,128792.44,1,0,4,DXXXXXX,262,3568354.0,2287850.0,2
12353520,10591510,sXXXXXXXXXXXX,753,SXXXX,MXXX,45,8,141469.75,1,0,0,11728.66,0,0,5,PXXXXXXX,943,1.235352E7,1.059151E7,0
4648315,9429307,sXXXXXXXXXXXX,508,SXXXX,MXXX,36,8,0.0,2,1,0,40367.27,0,0,2,SXXXXX,504,4648315.0,9429307.0,0
6700225,6862832,sXXXXXXXXXXXX,608,SXXXX,MXXX,41,3,0.0,2,1,0,76995.97,0,0,3,DXXXXXX,318,6700225.0,6862832.0,0
16646471,14651590,sXXXXXXXXXXXX,499,FXXXXX,FXXXXX,35,5,0.0,1,1,0,71831.21,1,0,5,PXXXXXXX,860,1.6646471E7,1.465159E7,2
3204473,14734091,sXXXXXXXXXXXX,782,SXXXX,MXXX,27,10,97071.49,1,1,0,31858.09,0,0,2,GXXX,481,3204473.0,1.4734091E7,0
14398215,5702506,sXXXXXXXXXXXX,558,GXXXXXX,FXXXXX,27,5,110069.19,2,1,0,120021.09,0,0,4,GXXX,933,1.4398215E7,5702506.0,1
5659829,16025668,sXXXXXXXXXXXX,617,FXXXXX,MXXX,33,5,0.0,1,1,0,53256.82,0,0,1,DXXXXXX,681,5659829.0,1.6025668E7,3
9952159,11990758,sXXXXXXXXXXXX,729,SXXXX,FXXXXX,48,5,143401.59,1,1,0,86690.29,0,0,3,DXXXXXX,397,9952159.0,1.1990758E7,0
2450896,3881023,sXXXXXXXXXXXX,643,SXXXX,FXXXXX,19,6,0.0,2,1,0,185433.07,0,0,3,DXXXXXX,971,2450896.0,3881023.0,0
10763359,14337265,sXXXXXXXXXXXX,545,GXXXXXX,MXXX,33,10,107585.79,2,1,0,75656.14,0,0,4,DXXXXXX,807,1.0763359E7,1.4337265E7,4
12173691,8728376,sXXXXXXXXXXXX,740,SXXXX,MXXX,24,7,0.0,2,0,0,162977.36,0,0,3,DXXXXXX,805,1.2173691E7,8728376.0,0
14540639,15831236,sXXXXXXXXXXXX,663,SXXXX,FXXXXX,45,8,116502.99,3,0,0,143.05,1,0,5,PXXXXXXX,657,1.4540639E7,1.5831236E7,0
13106064,12140345,sXXXXXXXXXXXX,604,FXXXXX,FXXXXX,29,5,0.0,2,1,0,173493.47,0,0,4,PXXXXXXX,549,1.3106064E7,1.2140345E7,3
4133248,3981016,sXXXXXXXXXXXX,610,SXXXX,MXXX,50,1,0.0,2,1,0,108882.45,0,0,5,PXXXXXXX,240,4133248.0,3981016.0,0
1335477,3538303,sXXXXXXXXXXXX,850,FXXXXX,FXXXXX,41,9,101117.09,2,1,0,178985.9,0,0,5,DXXXXXX,869,1335477.0,3538303.0,3
10530899,11341992,sXXXXXXXXXXXX,690,FXXXXX,MXXX,53,8,0.0,2,0,0,80122.93,0,0,3,PXXXXXXX,507,1.0530899E7,1.1341992E7,3
12693351,10430028,sXXXXXXXXXXXX,766,SXXXX,FXXXXX,46,9,115743.56,2,1,0,60972.17,0,0,2,PXXXXXXX,447,1.2693351E7,1.0430028E7,0
3986090,3034600,sXXXXXXXXXXXX,528,SXXXX,FXXXXX,35,4,36647.02,2,0,0,104298.92,1,0,1,SXXXXX,633,3986090.0,3034600.0,0
2411499,9841563,sXXXXXXXXXXXX,622,SXXXX,MXXX,53,5,104376.09,1,0,0,74218.46,0,0,3,SXXXXX,947,2411499.0,9841563.0,0
7163919,4672517,sXXXXXXXXXXXX,682,SXXXX,MXXX,28,9,0.0,2,0,0,96618.52,0,0,2,GXXX,376,7163919.0,4672517.0,0
6033850,433010,sXXXXXXXXXXXX,607,FXXXXX,FXXXXX,57,6,109672.62,1,1,0,167328.33,0,0,1,PXXXXXXX,484,6033850.0,433010.0,3
10521079,4164296,sXXXXXXXXXXXX,626,SXXXX,MXXX,33,3,102777.86,1,0,0,50040.83,1,0,4,GXXX,523,1.0521079E7,4164296.0,0
12810823,11750347,sXXXXXXXXXXXX,499,FXXXXX,MXXX,62,1,137967.47,1,0,0,59869.85,1,0,3,DXXXXXX,320,1.2810823E7,1.1750347E7,2
9954927,11343575,sXXXXXXXXXXXX,703,FXXXXX,MXXX,41,8,0.0,2,1,0,73325.47,0,0,5,DXXXXXX,354,9954927.0,1.1343575E7,3
4087458,12473915,sXXXXXXXXXXXX,499,SXXXX,FXXXXX,52,5,1672.26,2,0,0,130322.49,0,0,3,PXXXXXXX,997,4087458.0,1.2473915E7,0
4404665,9551027,sXXXXXXXXXXXX,545,GXXXXXX,MXXX,44,8,150409.43,4,1,0,29911.63,1,0,2,DXXXXXX,322,4404665.0,9551027.0,4
3193550,8324898,sXXXXXXXXXXXX,771,SXXXX,MXXX,28,9,136556.25,2,0,0,154987.86,0,0,3,PXXXXXXX,744,3193550.0,8324898.0,0
4749541,5026774,sXXXXXXXXXXXX,743,SXXXX,MXXX,33,5,96764.89,2,1,0,70941.1,0,0,2,DXXXXXX,911,4749541.0,5026774.0,0
15355030,14651314,sXXXXXXXXXXXX,628,SXXXX,MXXX,26,6,0.0,2,1,0,83895.89,0,0,2,PXXXXXXX,786,1.535503E7,1.4651314E7,0
